time,ask,bid
2018-08-15 18:50:00,0.89389,0.89374
2018-08-15 19:00:00,0.89368,0.89353
2018-08-15 19:10:00,0.89376,0.89359
2018-08-15 19:20:00,0.89371,0.89355
2018-08-15 19:30:00,0.89357,0.8934
2018-08-15 19:40:00,0.89369,0.89351
2018-08-15 19:50:00,0.89369,0.89352
2018-08-15 20:00:00,0.89381,0.89365
2018-08-15 20:10:00,0.89386,0.89371
2018-08-15 20:20:00,0.89376,0.89357
2018-08-15 20:30:00,0.89378,0.89361
2018-08-15 20:40:00,0.8938,0.89361
2018-08-15 20:50:00,0.89388,0.89316
2018-08-15 21:00:00,0.89421,0.89337
2018-08-15 21:10:00,0.89412,0.8934
2018-08-15 21:20:00,0.89402,0.89334
2018-08-15 21:30:00,0.89393,0.89337
2018-08-15 21:40:00,0.89385,0.8933
2018-08-15 21:50:00,0.89377,0.89356
2018-08-15 22:00:00,0.89387,0.89359
2018-08-15 22:10:00,0.89377,0.8935
2018-08-15 22:20:00,0.89376,0.89352
2018-08-15 22:30:00,0.89379,0.89354
2018-08-15 22:40:00,0.89365,0.89343
2018-08-15 22:50:00,0.89368,0.89348
2018-08-15 23:00:00,0.89364,0.89345
2018-08-15 23:10:00,0.89358,0.89337
2018-08-15 23:20:00,0.89362,0.89342
2018-08-15 23:30:00,0.89363,0.89345
2018-08-15 23:40:00,0.89363,0.89345
2018-08-15 23:50:00,0.89365,0.89346
2018-08-16 00:00:00,0.8936,0.89341
2018-08-16 00:10:00,0.89369,0.8935
2018-08-16 00:20:00,0.89383,0.89365
2018-08-16 00:30:00,0.89372,0.89354
2018-08-16 00:40:00,0.89369,0.8935
2018-08-16 00:50:00,0.89364,0.89344
2018-08-16 01:00:00,0.89368,0.89347
2018-08-16 01:10:00,0.89388,0.89371
2018-08-16 01:20:00,0.89414,0.89393
2018-08-16 01:30:00,0.89456,0.89438
2018-08-16 01:40:00,0.89448,0.8943
2018-08-16 01:50:00,0.89446,0.89429
2018-08-16 02:00:00,0.89448,0.8943
2018-08-16 02:10:00,0.89468,0.89447
2018-08-16 02:20:00,0.89483,0.89464
2018-08-16 02:30:00,0.89454,0.89436
2018-08-16 02:40:00,0.89454,0.89436
2018-08-16 02:50:00,0.89481,0.89464
2018-08-16 03:00:00,0.89447,0.89427
2018-08-16 03:10:00,0.89441,0.89423
2018-08-16 03:20:00,0.89447,0.89429
2018-08-16 03:30:00,0.89435,0.89418
2018-08-16 03:40:00,0.89484,0.89467
2018-08-16 03:50:00,0.89496,0.89477
2018-08-16 04:00:00,0.89494,0.89477
2018-08-16 04:10:00,0.89486,0.8947
2018-08-16 04:20:00,0.89488,0.8947
2018-08-16 04:30:00,0.89512,0.89493
2018-08-16 04:40:00,0.89517,0.895
2018-08-16 04:50:00,0.89506,0.89489
2018-08-16 05:00:00,0.89508,0.89492
2018-08-16 05:10:00,0.89494,0.89478
2018-08-16 05:20:00,0.89499,0.89482
2018-08-16 05:30:00,0.89527,0.89508
2018-08-16 05:40:00,0.89529,0.89513
2018-08-16 05:50:00,0.89509,0.8949
2018-08-16 06:00:00,0.89478,0.8946
2018-08-16 06:10:00,0.89491,0.89475
2018-08-16 06:20:00,0.89486,0.89472
2018-08-16 06:30:00,0.89506,0.8949
2018-08-16 06:40:00,0.89475,0.8946
2018-08-16 06:50:00,0.89425,0.8941
2018-08-16 07:00:00,0.89458,0.89443
2018-08-16 07:10:00,0.89465,0.8945
2018-08-16 07:20:00,0.89446,0.8943
2018-08-16 07:30:00,0.89446,0.8943
2018-08-16 07:40:00,0.89405,0.8939
2018-08-16 07:50:00,0.89447,0.89431
2018-08-16 08:00:00,0.89489,0.89473
2018-08-16 08:10:00,0.89562,0.8955
2018-08-16 08:20:00,0.89592,0.8954
2018-08-16 08:30:00,0.89472,0.89455
2018-08-16 08:40:00,0.89547,0.8953
2018-08-16 08:50:00,0.89557,0.8954
2018-08-16 09:00:00,0.8954,0.89525
2018-08-16 09:10:00,0.89496,0.8948
2018-08-16 09:20:00,0.89468,0.89454
2018-08-16 09:30:00,0.89468,0.89454
2018-08-16 09:40:00,0.89529,0.89515
2018-08-16 09:50:00,0.89524,0.89509
2018-08-16 10:00:00,0.89507,0.89492
2018-08-16 10:10:00,0.89556,0.89541
2018-08-16 10:20:00,0.89549,0.89535
2018-08-16 10:30:00,0.89558,0.89541
2018-08-16 10:40:00,0.89519,0.89504
2018-08-16 10:50:00,0.89514,0.89499
2018-08-16 11:00:00,0.89496,0.89482
2018-08-16 11:10:00,0.8953,0.89516
2018-08-16 11:20:00,0.89511,0.89496
2018-08-16 11:30:00,0.89538,0.89523
2018-08-16 11:40:00,0.89562,0.89546
2018-08-16 11:50:00,0.89512,0.89498
2018-08-16 12:00:00,0.89509,0.89496
2018-08-16 12:10:00,0.89523,0.89507
2018-08-16 12:20:00,0.89563,0.89536
2018-08-16 12:30:00,0.89561,0.89547
2018-08-16 12:40:00,0.89533,0.89517
2018-08-16 12:50:00,0.89491,0.89476
2018-08-16 13:00:00,0.89493,0.89476
2018-08-16 13:10:00,0.89514,0.895
2018-08-16 13:20:00,0.8954,0.89525
2018-08-16 13:30:00,0.89505,0.89491
2018-08-16 13:40:00,0.8947,0.89454
2018-08-16 13:50:00,0.89489,0.89473
2018-08-16 14:00:00,0.89502,0.89485
2018-08-16 14:10:00,0.89489,0.89474
2018-08-16 14:20:00,0.89498,0.89484
2018-08-16 14:30:00,0.89513,0.89497
2018-08-16 14:40:00,0.89561,0.89547
2018-08-16 14:50:00,0.8953,0.89515
2018-08-16 15:00:00,0.89513,0.89499
2018-08-16 15:10:00,0.89517,0.89502
2018-08-16 15:20:00,0.89522,0.89509
2018-08-16 15:30:00,0.89525,0.8951
2018-08-16 15:40:00,0.89538,0.89523
2018-08-16 15:50:00,0.89523,0.89508
2018-08-16 16:00:00,0.89518,0.89504
2018-08-16 16:10:00,0.8951,0.89497
2018-08-16 16:20:00,0.89481,0.89467
2018-08-16 16:30:00,0.89478,0.89464
2018-08-16 16:40:00,0.89438,0.89423
2018-08-16 16:50:00,0.89448,0.89434
2018-08-16 17:00:00,0.89443,0.89428
2018-08-16 17:10:00,0.89458,0.89442
2018-08-16 17:20:00,0.89465,0.89448
2018-08-16 17:30:00,0.89448,0.89433
2018-08-16 17:40:00,0.89416,0.89401
2018-08-16 17:50:00,0.89406,0.89391
2018-08-16 18:00:00,0.89404,0.89389
2018-08-16 18:10:00,0.89394,0.89378
2018-08-16 18:20:00,0.89384,0.89369
2018-08-16 18:30:00,0.89412,0.89395
2018-08-16 18:40:00,0.89415,0.894
2018-08-16 18:50:00,0.89437,0.89422
2018-08-16 19:00:00,0.89429,0.89413
2018-08-16 19:10:00,0.89421,0.89404
2018-08-16 19:20:00,0.89411,0.89395
2018-08-16 19:30:00,0.89429,0.89415
2018-08-16 19:40:00,0.89413,0.89398
2018-08-16 19:50:00,0.89431,0.89414
2018-08-16 20:00:00,0.89448,0.89433
2018-08-16 20:10:00,0.89475,0.89458
2018-08-16 20:20:00,0.89486,0.89469
2018-08-16 20:30:00,0.89483,0.89466
2018-08-16 20:40:00,0.8949,0.89474
2018-08-16 20:50:00,0.8951,0.89463
2018-08-16 21:00:00,0.89494,0.89401
2018-08-16 21:10:00,0.89498,0.89388
2018-08-16 21:20:00,0.89502,0.89392
2018-08-16 21:30:00,0.89479,0.89423
2018-08-16 21:40:00,0.89479,0.89424
2018-08-16 21:50:00,0.89464,0.89427
2018-08-16 22:00:00,0.89473,0.89446
2018-08-16 22:10:00,0.89488,0.89458
2018-08-16 22:20:00,0.89466,0.89445
2018-08-16 22:30:00,0.89481,0.89454
2018-08-16 22:40:00,0.89478,0.89457
2018-08-16 22:50:00,0.8947,0.89448
2018-08-16 23:00:00,0.89479,0.8946
2018-08-16 23:10:00,0.89485,0.89467
2018-08-16 23:20:00,0.89483,0.89465
2018-08-16 23:30:00,0.89489,0.89471
2018-08-16 23:40:00,0.89474,0.89458
2018-08-16 23:50:00,0.89462,0.89443
2018-08-17 00:00:00,0.89454,0.89435
2018-08-17 00:10:00,0.89435,0.89418
2018-08-17 00:20:00,0.89441,0.89422
2018-08-17 00:30:00,0.89439,0.89419
2018-08-17 00:40:00,0.89462,0.89444
2018-08-17 00:50:00,0.89443,0.89425
2018-08-17 01:00:00,0.89464,0.89444
2018-08-17 01:10:00,0.89494,0.89475
2018-08-17 01:20:00,0.89496,0.8948
2018-08-17 01:30:00,0.89508,0.8949
2018-08-17 01:40:00,0.89507,0.89486
2018-08-17 01:50:00,0.89496,0.89478
2018-08-17 02:00:00,0.89501,0.89484
2018-08-17 02:10:00,0.89496,0.89478
2018-08-17 02:20:00,0.89463,0.89445
2018-08-17 02:30:00,0.8948,0.89461
2018-08-17 02:40:00,0.89467,0.8945
2018-08-17 02:50:00,0.89485,0.89467
2018-08-17 03:00:00,0.89502,0.89485
2018-08-17 03:10:00,0.895,0.89482
2018-08-17 03:20:00,0.89489,0.89469
2018-08-17 03:30:00,0.89496,0.89477
2018-08-17 03:40:00,0.89495,0.89478
2018-08-17 03:50:00,0.89487,0.89471
2018-08-17 04:00:00,0.89498,0.8948
2018-08-17 04:10:00,0.89479,0.89461
2018-08-17 04:20:00,0.89476,0.89458
2018-08-17 04:30:00,0.89462,0.89443
2018-08-17 04:40:00,0.89447,0.89429
2018-08-17 04:50:00,0.89444,0.89426
2018-08-17 05:00:00,0.89433,0.89416
2018-08-17 05:10:00,0.89445,0.89428
2018-08-17 05:20:00,0.89428,0.89409
2018-08-17 05:30:00,0.89441,0.89424
2018-08-17 05:40:00,0.8945,0.89433
2018-08-17 05:50:00,0.89455,0.89436
2018-08-17 06:00:00,0.89436,0.89421
2018-08-17 06:10:00,0.89426,0.8941
2018-08-17 06:20:00,0.89449,0.89433
2018-08-17 06:30:00,0.89417,0.894
2018-08-17 06:40:00,0.89394,0.89378
2018-08-17 06:50:00,0.89416,0.894
2018-08-17 07:00:00,0.89477,0.89463
2018-08-17 07:10:00,0.89511,0.89496
2018-08-17 07:20:00,0.89547,0.89531
2018-08-17 07:30:00,0.89537,0.89522
2018-08-17 07:40:00,0.89545,0.89531
2018-08-17 07:50:00,0.89582,0.89565
2018-08-17 08:00:00,0.8967,0.89653
2018-08-17 08:10:00,0.89681,0.89666
2018-08-17 08:20:00,0.89693,0.89678
2018-08-17 08:30:00,0.89659,0.89645
2018-08-17 08:40:00,0.89673,0.89658
2018-08-17 08:50:00,0.89665,0.89608
2018-08-17 09:00:00,0.89606,0.8959
2018-08-17 09:10:00,0.89616,0.89602
2018-08-17 09:20:00,0.89623,0.89609
2018-08-17 09:30:00,0.89612,0.89597
2018-08-17 09:40:00,0.89637,0.89621
2018-08-17 09:50:00,0.89597,0.89582
2018-08-17 10:00:00,0.89579,0.89565
2018-08-17 10:10:00,0.89588,0.89572
2018-08-17 10:20:00,0.89572,0.89557
2018-08-17 10:30:00,0.89572,0.89556
2018-08-17 10:40:00,0.89602,0.89587
2018-08-17 10:50:00,0.89616,0.89601
2018-08-17 11:00:00,0.89591,0.89576
2018-08-17 11:10:00,0.89549,0.89535
2018-08-17 11:20:00,0.89578,0.89564
2018-08-17 11:30:00,0.89595,0.89581
2018-08-17 11:40:00,0.89595,0.8958
2018-08-17 11:50:00,0.89577,0.89563
2018-08-17 12:00:00,0.89571,0.89557
2018-08-17 12:10:00,0.89554,0.89539
2018-08-17 12:20:00,0.89555,0.8954
2018-08-17 12:30:00,0.89572,0.89557
2018-08-17 12:40:00,0.89614,0.896
2018-08-17 12:50:00,0.89629,0.89614
2018-08-17 13:00:00,0.89632,0.89618
2018-08-17 13:10:00,0.89655,0.8964
2018-08-17 13:20:00,0.89631,0.89616
2018-08-17 13:30:00,0.89618,0.89603
2018-08-17 13:40:00,0.89661,0.89647
2018-08-17 13:50:00,0.89676,0.89651
2018-08-17 14:00:00,0.89618,0.89605
2018-08-17 14:10:00,0.89645,0.8963
2018-08-17 14:20:00,0.89646,0.89631
2018-08-17 14:30:00,0.89649,0.89636
2018-08-17 14:40:00,0.89644,0.8963
2018-08-17 14:50:00,0.89562,0.89547
2018-08-17 15:00:00,0.89598,0.89585
2018-08-17 15:10:00,0.89618,0.89603
2018-08-17 15:20:00,0.89632,0.89618
2018-08-17 15:30:00,0.89632,0.89618
2018-08-17 15:40:00,0.89623,0.89608
2018-08-17 15:50:00,0.89607,0.89593
2018-08-17 16:00:00,0.89612,0.89598
2018-08-17 16:10:00,0.89603,0.89588
2018-08-17 16:20:00,0.89614,0.89601
2018-08-17 16:30:00,0.89655,0.89641
2018-08-17 16:40:00,0.89661,0.89647
2018-08-17 16:50:00,0.89641,0.89626
2018-08-17 17:00:00,0.89656,0.89642
2018-08-17 17:10:00,0.89673,0.89659
2018-08-17 17:20:00,0.89666,0.8965
2018-08-17 17:30:00,0.89651,0.89637
2018-08-17 17:40:00,0.89631,0.89618
2018-08-17 17:50:00,0.89653,0.89637
2018-08-17 18:00:00,0.89667,0.8965
2018-08-17 18:10:00,0.89681,0.89665
2018-08-17 18:20:00,0.89681,0.89665
2018-08-17 18:30:00,0.89721,0.89706
2018-08-17 18:40:00,0.89738,0.89723
2018-08-17 18:50:00,0.8978,0.89763
2018-08-17 19:00:00,0.89764,0.89747
2018-08-17 19:10:00,0.89779,0.89764
2018-08-17 19:20:00,0.89777,0.8976
2018-08-17 19:30:00,0.89766,0.89749
2018-08-17 19:40:00,0.89749,0.89729
2018-08-17 19:50:00,0.89761,0.89743
2018-08-17 20:00:00,0.8975,0.89732
2018-08-17 20:10:00,0.89745,0.89727
2018-08-17 20:20:00,0.89736,0.89718
2018-08-17 20:30:00,0.89741,0.89719
2018-08-17 20:40:00,0.89734,0.89705
2018-08-17 20:50:00,0.89778,0.89678
2018-08-19 21:00:00,0.89756,0.89703
2018-08-19 21:10:00,0.89783,0.89696
2018-08-19 21:20:00,0.89762,0.8971
2018-08-19 21:30:00,0.89754,0.89706
2018-08-19 21:40:00,0.89739,0.89698
2018-08-19 21:50:00,0.89746,0.897
2018-08-19 22:00:00,0.89748,0.89721
2018-08-19 22:10:00,0.89751,0.89724
2018-08-19 22:20:00,0.89747,0.89726
2018-08-19 22:30:00,0.89742,0.89717
2018-08-19 22:40:00,0.89741,0.89716
2018-08-19 22:50:00,0.89745,0.89723
2018-08-19 23:00:00,0.89732,0.89711
2018-08-19 23:10:00,0.89727,0.89708
2018-08-19 23:20:00,0.89714,0.89694
2018-08-19 23:30:00,0.89717,0.89699
2018-08-19 23:40:00,0.89732,0.89712
2018-08-19 23:50:00,0.89741,0.89721
2018-08-20 00:00:00,0.89711,0.89692
2018-08-20 00:10:00,0.89716,0.89696
2018-08-20 00:20:00,0.89696,0.89677
2018-08-20 00:30:00,0.89708,0.89689
2018-08-20 00:40:00,0.89705,0.89688
2018-08-20 00:50:00,0.89733,0.89714
2018-08-20 01:00:00,0.89727,0.8971
2018-08-20 01:10:00,0.89721,0.89702
2018-08-20 01:20:00,0.89721,0.89704
2018-08-20 01:30:00,0.89718,0.897
2018-08-20 01:40:00,0.89721,0.89704
2018-08-20 01:50:00,0.89725,0.89706
2018-08-20 02:00:00,0.89729,0.89711
2018-08-20 02:10:00,0.89728,0.8971
2018-08-20 02:20:00,0.89716,0.89698
2018-08-20 02:30:00,0.89712,0.89694
2018-08-20 02:40:00,0.89697,0.89679
2018-08-20 02:50:00,0.8969,0.89671
2018-08-20 03:00:00,0.89687,0.89669
2018-08-20 03:10:00,0.89685,0.89667
2018-08-20 03:20:00,0.89689,0.89671
2018-08-20 03:30:00,0.8968,0.89662
2018-08-20 03:40:00,0.89679,0.8966
2018-08-20 03:50:00,0.89681,0.89663
2018-08-20 04:00:00,0.89676,0.89657
2018-08-20 04:10:00,0.89679,0.89662
2018-08-20 04:20:00,0.89684,0.89667
2018-08-20 04:30:00,0.89669,0.89651
2018-08-20 04:40:00,0.89663,0.89645
2018-08-20 04:50:00,0.89665,0.89648
2018-08-20 05:00:00,0.8967,0.89653
2018-08-20 05:10:00,0.89666,0.89647
2018-08-20 05:20:00,0.89671,0.89653
2018-08-20 05:30:00,0.8966,0.89643
2018-08-20 05:40:00,0.89665,0.89649
2018-08-20 05:50:00,0.89655,0.89639
2018-08-20 06:00:00,0.8964,0.89625
2018-08-20 06:10:00,0.89651,0.89636
2018-08-20 06:20:00,0.89655,0.89638
2018-08-20 06:30:00,0.89659,0.89644
2018-08-20 06:40:00,0.89629,0.89614
2018-08-20 06:50:00,0.89611,0.89596
2018-08-20 07:00:00,0.8964,0.89625
2018-08-20 07:10:00,0.89664,0.89648
2018-08-20 07:20:00,0.89648,0.89632
2018-08-20 07:30:00,0.89633,0.89619
2018-08-20 07:40:00,0.89613,0.89598
2018-08-20 07:50:00,0.89629,0.89615
2018-08-20 08:00:00,0.89624,0.8961
2018-08-20 08:10:00,0.89622,0.89606
2018-08-20 08:20:00,0.89605,0.89591
2018-08-20 08:30:00,0.89592,0.89577
2018-08-20 08:40:00,0.89575,0.8956
2018-08-20 08:50:00,0.89567,0.89552
2018-08-20 09:00:00,0.89571,0.89556
2018-08-20 09:10:00,0.8959,0.89578
2018-08-20 09:20:00,0.89545,0.89531
2018-08-20 09:30:00,0.89552,0.89538
2018-08-20 09:40:00,0.89575,0.89561
2018-08-20 09:50:00,0.89562,0.89546
2018-08-20 10:00:00,0.89586,0.89571
2018-08-20 10:10:00,0.89562,0.89547
2018-08-20 10:20:00,0.89528,0.89513
2018-08-20 10:30:00,0.89555,0.8954
2018-08-20 10:40:00,0.89558,0.89543
2018-08-20 10:50:00,0.89489,0.89472
2018-08-20 11:00:00,0.89467,0.8945
2018-08-20 11:10:00,0.89465,0.8945
2018-08-20 11:20:00,0.89469,0.89454
2018-08-20 11:30:00,0.89466,0.89452
2018-08-20 11:40:00,0.89476,0.89462
2018-08-20 11:50:00,0.89456,0.89441
2018-08-20 12:00:00,0.89468,0.89454
2018-08-20 12:10:00,0.89482,0.8947
2018-08-20 12:20:00,0.8951,0.89496
2018-08-20 12:30:00,0.89508,0.89496
2018-08-20 12:40:00,0.89554,0.8954
2018-08-20 12:50:00,0.89532,0.89518
2018-08-20 13:00:00,0.89504,0.89491
2018-08-20 13:10:00,0.895,0.89486
2018-08-20 13:20:00,0.89539,0.89523
2018-08-20 13:30:00,0.89516,0.89501
2018-08-20 13:40:00,0.89519,0.89504
2018-08-20 13:50:00,0.8951,0.89496
2018-08-20 14:00:00,0.89549,0.89534
2018-08-20 14:10:00,0.89585,0.8957
2018-08-20 14:20:00,0.89596,0.89581
2018-08-20 14:30:00,0.89542,0.89529
2018-08-20 14:40:00,0.89587,0.89573
2018-08-20 14:50:00,0.89604,0.89592
2018-08-20 15:00:00,0.89629,0.89615
2018-08-20 15:10:00,0.89655,0.89639
2018-08-20 15:20:00,0.89618,0.89605
2018-08-20 15:30:00,0.89596,0.89581
2018-08-20 15:40:00,0.8959,0.89575
2018-08-20 15:50:00,0.8962,0.89605
2018-08-20 16:00:00,0.89671,0.89656
2018-08-20 16:10:00,0.89669,0.89653
2018-08-20 16:20:00,0.89664,0.89649
2018-08-20 16:30:00,0.89657,0.89643
2018-08-20 16:40:00,0.89629,0.89614
2018-08-20 16:50:00,0.89624,0.89609
2018-08-20 17:00:00,0.89653,0.89639
2018-08-20 17:10:00,0.89657,0.89641
2018-08-20 17:20:00,0.89657,0.89642
2018-08-20 17:30:00,0.89658,0.89642
2018-08-20 17:40:00,0.89645,0.89629
2018-08-20 17:50:00,0.89665,0.8965
2018-08-20 18:00:00,0.89652,0.89635
2018-08-20 18:10:00,0.89665,0.8965
2018-08-20 18:20:00,0.89657,0.8964
2018-08-20 18:30:00,0.89681,0.89666
2018-08-20 18:40:00,0.89687,0.89671
2018-08-20 18:50:00,0.897,0.89685
2018-08-20 19:00:00,0.89709,0.89691
2018-08-20 19:10:00,0.89707,0.8969
2018-08-20 19:20:00,0.89701,0.89684
2018-08-20 19:30:00,0.89697,0.89681
2018-08-20 19:40:00,0.89715,0.897
2018-08-20 19:50:00,0.89747,0.8973
2018-08-20 20:00:00,0.89756,0.89739
2018-08-20 20:10:00,0.89747,0.89728
2018-08-20 20:20:00,0.89758,0.89741
2018-08-20 20:30:00,0.89736,0.8972
2018-08-20 20:40:00,0.89752,0.89732
2018-08-20 20:50:00,0.89769,0.8969
2018-08-20 21:00:00,0.89779,0.89733
2018-08-20 21:10:00,0.89787,0.89752
2018-08-20 21:20:00,0.89797,0.89759
2018-08-20 21:30:00,0.89798,0.89753
2018-08-20 21:40:00,0.89792,0.89752
2018-08-20 21:50:00,0.89805,0.89774
2018-08-20 22:00:00,0.898,0.89777
2018-08-20 22:10:00,0.89789,0.89768
2018-08-20 22:20:00,0.89797,0.89777
2018-08-20 22:30:00,0.89791,0.89773
2018-08-20 22:40:00,0.89787,0.89768
2018-08-20 22:50:00,0.8978,0.8976
2018-08-20 23:00:00,0.89804,0.89787
2018-08-20 23:10:00,0.89792,0.89775
2018-08-20 23:20:00,0.89777,0.8976
2018-08-20 23:30:00,0.89762,0.89743
2018-08-20 23:40:00,0.89777,0.89757
2018-08-20 23:50:00,0.8976,0.89742
2018-08-21 00:00:00,0.89748,0.8973
2018-08-21 00:10:00,0.89777,0.89758
2018-08-21 00:20:00,0.8978,0.89764
2018-08-21 00:30:00,0.89934,0.89915
2018-08-21 00:40:00,0.89923,0.89905
2018-08-21 00:50:00,0.89904,0.89886
2018-08-21 01:00:00,0.89887,0.89868
2018-08-21 01:10:00,0.89848,0.8983
2018-08-21 01:20:00,0.89856,0.89836
2018-08-21 01:30:00,0.89827,0.89809
2018-08-21 01:40:00,0.8981,0.89793
2018-08-21 01:50:00,0.89807,0.89789
2018-08-21 02:00:00,0.89822,0.89804
2018-08-21 02:10:00,0.89828,0.89811
2018-08-21 02:20:00,0.89807,0.89788
2018-08-21 02:30:00,0.89807,0.89789
2018-08-21 02:40:00,0.89812,0.89795
2018-08-21 02:50:00,0.89831,0.89815
2018-08-21 03:00:00,0.89819,0.89802
2018-08-21 03:10:00,0.89823,0.89808
2018-08-21 03:20:00,0.89835,0.89818
2018-08-21 03:30:00,0.8984,0.89823
2018-08-21 03:40:00,0.89845,0.89826
2018-08-21 03:50:00,0.89816,0.89799
2018-08-21 04:00:00,0.89837,0.89819
2018-08-21 04:10:00,0.89836,0.89818
2018-08-21 04:20:00,0.89816,0.89798
2018-08-21 04:30:00,0.8985,0.89833
2018-08-21 04:40:00,0.89864,0.89847
2018-08-21 04:50:00,0.89865,0.89846
2018-08-21 05:00:00,0.89867,0.8985
2018-08-21 05:10:00,0.89876,0.89859
2018-08-21 05:20:00,0.8988,0.89862
2018-08-21 05:30:00,0.89851,0.89834
2018-08-21 05:40:00,0.89808,0.89791
2018-08-21 05:50:00,0.89824,0.89806
2018-08-21 06:00:00,0.89819,0.89802
2018-08-21 06:10:00,0.8979,0.89774
2018-08-21 06:20:00,0.89768,0.89753
2018-08-21 06:30:00,0.89775,0.8976
2018-08-21 06:40:00,0.89766,0.89751
2018-08-21 06:50:00,0.89732,0.89717
2018-08-21 07:00:00,0.89778,0.89762
2018-08-21 07:10:00,0.89769,0.89755
2018-08-21 07:20:00,0.89749,0.89734
2018-08-21 07:30:00,0.89737,0.89723
2018-08-21 07:40:00,0.89768,0.89754
2018-08-21 07:50:00,0.89761,0.89746
2018-08-21 08:00:00,0.89793,0.89777
2018-08-21 08:10:00,0.89808,0.89794
2018-08-21 08:20:00,0.89845,0.89828
2018-08-21 08:30:00,0.89869,0.89854
2018-08-21 08:40:00,0.89921,0.89906
2018-08-21 08:50:00,0.89894,0.8988
2018-08-21 09:00:00,0.89906,0.89892
2018-08-21 09:10:00,0.89899,0.89884
2018-08-21 09:20:00,0.8989,0.89876
2018-08-21 09:30:00,0.89876,0.89863
2018-08-21 09:40:00,0.89843,0.89828
2018-08-21 09:50:00,0.8987,0.89856
2018-08-21 10:00:00,0.89835,0.89819
2018-08-21 10:10:00,0.89812,0.89797
2018-08-21 10:20:00,0.89817,0.89803
2018-08-21 10:30:00,0.89791,0.89776
2018-08-21 10:40:00,0.89801,0.89787
2018-08-21 10:50:00,0.89793,0.89779
2018-08-21 11:00:00,0.89777,0.89764
2018-08-21 11:10:00,0.89792,0.89778
2018-08-21 11:20:00,0.89774,0.89759
2018-08-21 11:30:00,0.8978,0.89765
2018-08-21 11:40:00,0.8977,0.89757
2018-08-21 11:50:00,0.898,0.89786
2018-08-21 12:00:00,0.8975,0.89736
2018-08-21 12:10:00,0.89698,0.89684
2018-08-21 12:20:00,0.89658,0.89645
2018-08-21 12:30:00,0.89672,0.89658
2018-08-21 12:40:00,0.89686,0.89673
2018-08-21 12:50:00,0.8967,0.89656
2018-08-21 13:00:00,0.89666,0.89652
2018-08-21 13:10:00,0.89626,0.89612
2018-08-21 13:20:00,0.89639,0.89625
2018-08-21 13:30:00,0.89639,0.89625
2018-08-21 13:40:00,0.89626,0.89613
2018-08-21 13:50:00,0.89578,0.89563
2018-08-21 14:00:00,0.89564,0.8955
2018-08-21 14:10:00,0.89582,0.89568
2018-08-21 14:20:00,0.89589,0.89575
2018-08-21 14:30:00,0.89565,0.89551
2018-08-21 14:40:00,0.89539,0.89524
2018-08-21 14:50:00,0.89541,0.89525
2018-08-21 15:00:00,0.89544,0.8953
2018-08-21 15:10:00,0.89627,0.89613
2018-08-21 15:20:00,0.89632,0.89618
2018-08-21 15:30:00,0.89622,0.89607
2018-08-21 15:40:00,0.89654,0.89639
2018-08-21 15:50:00,0.89711,0.89696
2018-08-21 16:00:00,0.89696,0.89681
2018-08-21 16:10:00,0.897,0.89685
2018-08-21 16:20:00,0.89666,0.89652
2018-08-21 16:30:00,0.8966,0.89645
2018-08-21 16:40:00,0.89671,0.89657
2018-08-21 16:50:00,0.89761,0.89745
2018-08-21 17:00:00,0.89755,0.89739
2018-08-21 17:10:00,0.89752,0.89738
2018-08-21 17:20:00,0.89803,0.89786
2018-08-21 17:30:00,0.89839,0.89821
2018-08-21 17:40:00,0.8988,0.89862
2018-08-21 17:50:00,0.89823,0.89807
2018-08-21 18:00:00,0.89803,0.89786
2018-08-21 18:10:00,0.89758,0.89742
2018-08-21 18:20:00,0.89713,0.89695
2018-08-21 18:30:00,0.89711,0.89696
2018-08-21 18:40:00,0.89723,0.89707
2018-08-21 18:50:00,0.89707,0.89693
2018-08-21 19:00:00,0.89715,0.89697
2018-08-21 19:10:00,0.89709,0.89692
2018-08-21 19:20:00,0.89685,0.89668
2018-08-21 19:30:00,0.89691,0.89676
2018-08-21 19:40:00,0.89681,0.89666
2018-08-21 19:50:00,0.89674,0.89657
2018-08-21 20:00:00,0.89697,0.8968
2018-08-21 20:10:00,0.89708,0.89692
2018-08-21 20:20:00,0.89705,0.89688
2018-08-21 20:30:00,0.89677,0.8966
2018-08-21 20:40:00,0.89683,0.89665
2018-08-21 20:50:00,0.8973,0.8963
2018-08-21 21:00:00,0.89726,0.89626
2018-08-21 21:10:00,0.89731,0.89631
2018-08-21 21:20:00,0.8969,0.89628
2018-08-21 21:30:00,0.8971,0.89641
2018-08-21 21:40:00,0.89694,0.89657
2018-08-21 21:50:00,0.89699,0.8966
2018-08-21 22:00:00,0.89719,0.89692
2018-08-21 22:10:00,0.89717,0.89692
2018-08-21 22:20:00,0.89721,0.89701
2018-08-21 22:30:00,0.89698,0.89676
2018-08-21 22:40:00,0.89697,0.89677
2018-08-21 22:50:00,0.89685,0.89666
2018-08-21 23:00:00,0.89714,0.89694
2018-08-21 23:10:00,0.89695,0.89674
2018-08-21 23:20:00,0.89696,0.89677
2018-08-21 23:30:00,0.89685,0.89665
2018-08-21 23:40:00,0.89699,0.8968
2018-08-21 23:50:00,0.89708,0.8969
2018-08-22 00:00:00,0.89712,0.89695
2018-08-22 00:10:00,0.89693,0.89674
