time,ask,bid
2018-08-21 11:10:00,0.89792,0.89778
2018-08-21 11:20:00,0.89774,0.89759
2018-08-21 11:30:00,0.8978,0.89765
2018-08-21 11:40:00,0.8977,0.89757
2018-08-21 11:50:00,0.898,0.89786
2018-08-21 12:00:00,0.8975,0.89736
2018-08-21 12:10:00,0.89698,0.89684
2018-08-21 12:20:00,0.89658,0.89645
2018-08-21 12:30:00,0.89672,0.89658
2018-08-21 12:40:00,0.89686,0.89673
2018-08-21 12:50:00,0.8967,0.89656
2018-08-21 13:00:00,0.89666,0.89652
2018-08-21 13:10:00,0.89626,0.89612
2018-08-21 13:20:00,0.89639,0.89625
2018-08-21 13:30:00,0.89639,0.89625
2018-08-21 13:40:00,0.89626,0.89613
2018-08-21 13:50:00,0.89578,0.89563
2018-08-21 14:00:00,0.89564,0.8955
2018-08-21 14:10:00,0.89582,0.89568
2018-08-21 14:20:00,0.89589,0.89575
2018-08-21 14:30:00,0.89565,0.89551
2018-08-21 14:40:00,0.89539,0.89524
2018-08-21 14:50:00,0.89541,0.89525
2018-08-21 15:00:00,0.89544,0.8953
2018-08-21 15:10:00,0.89627,0.89613
2018-08-21 15:20:00,0.89632,0.89618
2018-08-21 15:30:00,0.89622,0.89607
2018-08-21 15:40:00,0.89654,0.89639
2018-08-21 15:50:00,0.89711,0.89696
2018-08-21 16:00:00,0.89696,0.89681
2018-08-21 16:10:00,0.897,0.89685
2018-08-21 16:20:00,0.89666,0.89652
2018-08-21 16:30:00,0.8966,0.89645
2018-08-21 16:40:00,0.89671,0.89657
2018-08-21 16:50:00,0.89761,0.89745
2018-08-21 17:00:00,0.89755,0.89739
2018-08-21 17:10:00,0.89752,0.89738
2018-08-21 17:20:00,0.89803,0.89786
2018-08-21 17:30:00,0.89839,0.89821
2018-08-21 17:40:00,0.8988,0.89862
2018-08-21 17:50:00,0.89823,0.89807
2018-08-21 18:00:00,0.89803,0.89786
2018-08-21 18:10:00,0.89758,0.89742
2018-08-21 18:20:00,0.89713,0.89695
2018-08-21 18:30:00,0.89711,0.89696
2018-08-21 18:40:00,0.89723,0.89707
2018-08-21 18:50:00,0.89707,0.89693
2018-08-21 19:00:00,0.89715,0.89697
2018-08-21 19:10:00,0.89709,0.89692
2018-08-21 19:20:00,0.89685,0.89668
2018-08-21 19:30:00,0.89691,0.89676
2018-08-21 19:40:00,0.89681,0.89666
2018-08-21 19:50:00,0.89674,0.89657
2018-08-21 20:00:00,0.89697,0.8968
2018-08-21 20:10:00,0.89708,0.89692
2018-08-21 20:20:00,0.89705,0.89688
2018-08-21 20:30:00,0.89677,0.8966
2018-08-21 20:40:00,0.89683,0.89665
2018-08-21 20:50:00,0.8973,0.8963
2018-08-21 21:00:00,0.89726,0.89626
2018-08-21 21:10:00,0.89731,0.89631
2018-08-21 21:20:00,0.8969,0.89628
2018-08-21 21:30:00,0.8971,0.89641
2018-08-21 21:40:00,0.89694,0.89657
2018-08-21 21:50:00,0.89699,0.8966
2018-08-21 22:00:00,0.89719,0.89692
2018-08-21 22:10:00,0.89717,0.89692
2018-08-21 22:20:00,0.89721,0.89701
2018-08-21 22:30:00,0.89698,0.89676
2018-08-21 22:40:00,0.89697,0.89677
2018-08-21 22:50:00,0.89685,0.89666
2018-08-21 23:00:00,0.89714,0.89694
2018-08-21 23:10:00,0.89695,0.89674
2018-08-21 23:20:00,0.89696,0.89677
2018-08-21 23:30:00,0.89685,0.89665
2018-08-21 23:40:00,0.89699,0.8968
2018-08-21 23:50:00,0.89708,0.8969
2018-08-22 00:00:00,0.89712,0.89695
2018-08-22 00:10:00,0.89693,0.89674
2018-08-22 00:20:00,0.89709,0.89692
2018-08-22 00:30:00,0.89706,0.89691
2018-08-22 00:40:00,0.89721,0.89702
2018-08-22 00:50:00,0.89729,0.8971
2018-08-22 01:00:00,0.89726,0.89711
2018-08-22 01:10:00,0.8973,0.89711
2018-08-22 01:20:00,0.89728,0.89709
2018-08-22 01:30:00,0.89722,0.89704
2018-08-22 01:40:00,0.89716,0.89698
2018-08-22 01:50:00,0.89709,0.89691
2018-08-22 02:00:00,0.89703,0.89686
2018-08-22 02:10:00,0.89708,0.89688
2018-08-22 02:20:00,0.8971,0.89692
2018-08-22 02:30:00,0.89702,0.89683
2018-08-22 02:40:00,0.89692,0.89673
2018-08-22 02:50:00,0.89691,0.89673
2018-08-22 03:00:00,0.89664,0.89647
2018-08-22 03:10:00,0.8966,0.89642
2018-08-22 03:20:00,0.89672,0.89656
2018-08-22 03:30:00,0.89663,0.89648
2018-08-22 03:40:00,0.89676,0.89659
2018-08-22 03:50:00,0.89685,0.89667
2018-08-22 04:00:00,0.89671,0.89652
2018-08-22 04:10:00,0.89662,0.89643
2018-08-22 04:20:00,0.89652,0.89633
2018-08-22 04:30:00,0.8966,0.89641
2018-08-22 04:40:00,0.89662,0.89642
2018-08-22 04:50:00,0.89672,0.89652
2018-08-22 05:00:00,0.89659,0.89642
2018-08-22 05:10:00,0.89657,0.8964
2018-08-22 05:20:00,0.89663,0.89646
2018-08-22 05:30:00,0.89663,0.89645
2018-08-22 05:40:00,0.89674,0.89657
2018-08-22 05:50:00,0.89665,0.89647
2018-08-22 06:00:00,0.89657,0.89641
2018-08-22 06:10:00,0.89646,0.8963
2018-08-22 06:20:00,0.89636,0.89621
2018-08-22 06:30:00,0.8967,0.89656
2018-08-22 06:40:00,0.89665,0.89649
2018-08-22 06:50:00,0.89662,0.89648
2018-08-22 07:00:00,0.89687,0.89672
2018-08-22 07:10:00,0.89683,0.89669
2018-08-22 07:20:00,0.89732,0.89717
2018-08-22 07:30:00,0.89712,0.89698
2018-08-22 07:40:00,0.89757,0.89744
2018-08-22 07:50:00,0.89769,0.89755
2018-08-22 08:00:00,0.89783,0.8977
2018-08-22 08:10:00,0.89811,0.89798
2018-08-22 08:20:00,0.89783,0.89769
2018-08-22 08:30:00,0.89779,0.89766
2018-08-22 08:40:00,0.89774,0.89761
2018-08-22 08:50:00,0.8984,0.89825
2018-08-22 09:00:00,0.89861,0.89847
2018-08-22 09:10:00,0.89903,0.8989
2018-08-22 09:20:00,0.89897,0.89884
2018-08-22 09:30:00,0.89907,0.89893
2018-08-22 09:40:00,0.8991,0.89896
2018-08-22 09:50:00,0.89931,0.89916
2018-08-22 10:00:00,0.89977,0.89962
2018-08-22 10:10:00,0.89989,0.89974
2018-08-22 10:20:00,0.89956,0.89939
2018-08-22 10:30:00,0.89939,0.89925
2018-08-22 10:40:00,0.8994,0.89926
2018-08-22 10:50:00,0.89938,0.89921
2018-08-22 11:00:00,0.89938,0.89924
2018-08-22 11:10:00,0.9,0.89986
2018-08-22 11:20:00,0.89967,0.89954
2018-08-22 11:30:00,0.89953,0.89938
2018-08-22 11:40:00,0.89965,0.8995
2018-08-22 11:50:00,0.89917,0.89903
2018-08-22 12:00:00,0.89912,0.89898
2018-08-22 12:10:00,0.89941,0.89928
2018-08-22 12:20:00,0.89971,0.89954
2018-08-22 12:30:00,0.89871,0.89857
2018-08-22 12:40:00,0.89879,0.89864
2018-08-22 12:50:00,0.89855,0.89841
2018-08-22 13:00:00,0.89876,0.89863
2018-08-22 13:10:00,0.89819,0.89804
2018-08-22 13:20:00,0.89816,0.89803
2018-08-22 13:30:00,0.89826,0.8981
2018-08-22 13:40:00,0.89768,0.89753
2018-08-22 13:50:00,0.89809,0.89787
2018-08-22 14:00:00,0.89777,0.89763
2018-08-22 14:10:00,0.89721,0.89706
2018-08-22 14:20:00,0.89756,0.89742
2018-08-22 14:30:00,0.89766,0.89752
2018-08-22 14:40:00,0.89797,0.89783
2018-08-22 14:50:00,0.89847,0.89832
2018-08-22 15:00:00,0.89844,0.89831
2018-08-22 15:10:00,0.89831,0.89816
2018-08-22 15:20:00,0.89827,0.89813
2018-08-22 15:30:00,0.89825,0.8981
2018-08-22 15:40:00,0.89823,0.89807
2018-08-22 15:50:00,0.89816,0.898
2018-08-22 16:00:00,0.89816,0.89801
2018-08-22 16:10:00,0.898,0.89786
2018-08-22 16:20:00,0.89769,0.89755
2018-08-22 16:30:00,0.89772,0.89756
2018-08-22 16:40:00,0.89791,0.89777
2018-08-22 16:50:00,0.89788,0.89773
2018-08-22 17:00:00,0.8978,0.89765
2018-08-22 17:10:00,0.89791,0.89776
2018-08-22 17:20:00,0.89782,0.89767
2018-08-22 17:30:00,0.89774,0.89759
2018-08-22 17:40:00,0.89786,0.89772
2018-08-22 17:50:00,0.89811,0.8975
2018-08-22 18:00:00,0.89814,0.89798
2018-08-22 18:10:00,0.89771,0.89756
2018-08-22 18:20:00,0.89751,0.89735
2018-08-22 18:30:00,0.89741,0.89727
2018-08-22 18:40:00,0.8976,0.89743
2018-08-22 18:50:00,0.8975,0.89734
2018-08-22 19:00:00,0.89756,0.89739
2018-08-22 19:10:00,0.89796,0.8978
2018-08-22 19:20:00,0.89787,0.89771
2018-08-22 19:30:00,0.89815,0.898
2018-08-22 19:40:00,0.89825,0.8981
2018-08-22 19:50:00,0.8982,0.89804
2018-08-22 20:00:00,0.89811,0.89794
2018-08-22 20:10:00,0.89806,0.89789
2018-08-22 20:20:00,0.89813,0.89797
2018-08-22 20:30:00,0.89808,0.89791
2018-08-22 20:40:00,0.89805,0.89787
2018-08-22 20:50:00,0.89858,0.89758
2018-08-22 21:00:00,0.89881,0.89799
2018-08-22 21:10:00,0.8982,0.89769
2018-08-22 21:20:00,0.89837,0.89793
2018-08-22 21:30:00,0.89838,0.89782
2018-08-22 21:40:00,0.89827,0.89773
2018-08-22 21:50:00,0.89823,0.89766
2018-08-22 22:00:00,0.8983,0.89805
2018-08-22 22:10:00,0.89825,0.89801
2018-08-22 22:20:00,0.89815,0.89792
2018-08-22 22:30:00,0.89809,0.89788
2018-08-22 22:40:00,0.89807,0.89788
2018-08-22 22:50:00,0.89806,0.89787
2018-08-22 23:00:00,0.89802,0.89781
2018-08-22 23:10:00,0.89791,0.89773
2018-08-22 23:20:00,0.89809,0.89789
2018-08-22 23:30:00,0.89814,0.89795
2018-08-22 23:40:00,0.89796,0.89773
2018-08-22 23:50:00,0.8979,0.8977
2018-08-23 00:00:00,0.89751,0.89733
2018-08-23 00:10:00,0.89789,0.8977
2018-08-23 00:20:00,0.89793,0.89774
2018-08-23 00:30:00,0.89758,0.89739
2018-08-23 00:40:00,0.89719,0.89699
2018-08-23 00:50:00,0.89735,0.89716
2018-08-23 01:00:00,0.89758,0.8974
2018-08-23 01:10:00,0.8976,0.89742
2018-08-23 01:20:00,0.89746,0.89728
2018-08-23 01:30:00,0.8974,0.89721
2018-08-23 01:40:00,0.89745,0.89727
2018-08-23 01:50:00,0.89759,0.8974
2018-08-23 02:00:00,0.89767,0.8975
2018-08-23 02:10:00,0.8978,0.89761
2018-08-23 02:20:00,0.89777,0.8976
2018-08-23 02:30:00,0.89795,0.89776
2018-08-23 02:40:00,0.89784,0.89764
2018-08-23 02:50:00,0.89774,0.89756
2018-08-23 03:00:00,0.89772,0.89754
2018-08-23 03:10:00,0.89762,0.89745
2018-08-23 03:20:00,0.8979,0.89772
2018-08-23 03:30:00,0.89794,0.89778
2018-08-23 03:40:00,0.89804,0.89786
2018-08-23 03:50:00,0.89789,0.8977
2018-08-23 04:00:00,0.89818,0.89801
2018-08-23 04:10:00,0.89814,0.89795
2018-08-23 04:20:00,0.89805,0.89786
2018-08-23 04:30:00,0.89816,0.89799
2018-08-23 04:40:00,0.89799,0.89778
2018-08-23 04:50:00,0.89789,0.89771
2018-08-23 05:00:00,0.89781,0.89762
2018-08-23 05:10:00,0.89781,0.89764
2018-08-23 05:20:00,0.89791,0.89773
2018-08-23 05:30:00,0.89788,0.89771
2018-08-23 05:40:00,0.89763,0.89745
2018-08-23 05:50:00,0.89784,0.89765
2018-08-23 06:00:00,0.89811,0.89796
2018-08-23 06:10:00,0.89804,0.89789
2018-08-23 06:20:00,0.89799,0.89783
2018-08-23 06:30:00,0.89849,0.89835
2018-08-23 06:40:00,0.8985,0.89835
2018-08-23 06:50:00,0.89832,0.89808
2018-08-23 07:00:00,0.89847,0.89832
2018-08-23 07:10:00,0.89791,0.89775
2018-08-23 07:20:00,0.89796,0.89718
2018-08-23 07:30:00,0.89787,0.89773
2018-08-23 07:40:00,0.8984,0.89825
2018-08-23 07:50:00,0.8984,0.89825
2018-08-23 08:00:00,0.89862,0.89848
2018-08-23 08:10:00,0.8988,0.89866
2018-08-23 08:20:00,0.89847,0.89833
2018-08-23 08:30:00,0.89867,0.89853
2018-08-23 08:40:00,0.89848,0.89833
2018-08-23 08:50:00,0.89829,0.89815
2018-08-23 09:00:00,0.89792,0.89777
2018-08-23 09:10:00,0.89889,0.89875
2018-08-23 09:20:00,0.89865,0.8985
2018-08-23 09:30:00,0.89887,0.89873
2018-08-23 09:40:00,0.89915,0.89901
2018-08-23 09:50:00,0.89903,0.89888
2018-08-23 10:00:00,0.89888,0.89874
2018-08-23 10:10:00,0.89874,0.89861
2018-08-23 10:20:00,0.89835,0.89821
2018-08-23 10:30:00,0.89822,0.89807
2018-08-23 10:40:00,0.89804,0.8979
2018-08-23 10:50:00,0.89789,0.89772
2018-08-23 11:00:00,0.8982,0.89806
2018-08-23 11:10:00,0.89814,0.89802
2018-08-23 11:20:00,0.89851,0.89833
2018-08-23 11:30:00,0.89832,0.89819
2018-08-23 11:40:00,0.89852,0.89839
2018-08-23 11:50:00,0.89868,0.89854
2018-08-23 12:00:00,0.8986,0.89846
2018-08-23 12:10:00,0.89917,0.89902
2018-08-23 12:20:00,0.899,0.89883
2018-08-23 12:30:00,0.89943,0.89929
2018-08-23 12:40:00,0.89915,0.89901
2018-08-23 12:50:00,0.89935,0.89921
2018-08-23 13:00:00,0.8997,0.89955
2018-08-23 13:10:00,0.89923,0.89908
2018-08-23 13:20:00,0.89953,0.89938
2018-08-23 13:30:00,0.89946,0.89932
2018-08-23 13:40:00,0.89987,0.89973
2018-08-23 13:50:00,0.90059,0.90032
2018-08-23 14:00:00,0.90101,0.90085
2018-08-23 14:10:00,0.90085,0.9007
2018-08-23 14:20:00,0.90096,0.90081
2018-08-23 14:30:00,0.90201,0.90186
2018-08-23 14:40:00,0.90201,0.90186
2018-08-23 14:50:00,0.90201,0.90187
2018-08-23 15:00:00,0.90214,0.90199
2018-08-23 15:10:00,0.90215,0.90201
2018-08-23 15:20:00,0.90208,0.90194
2018-08-23 15:30:00,0.90185,0.9017
2018-08-23 15:40:00,0.90188,0.90173
2018-08-23 15:50:00,0.90183,0.90167
2018-08-23 16:00:00,0.90169,0.90153
2018-08-23 16:10:00,0.90161,0.90146
2018-08-23 16:20:00,0.90153,0.90138
2018-08-23 16:30:00,0.90179,0.90164
2018-08-23 16:40:00,0.90168,0.90155
2018-08-23 16:50:00,0.9018,0.90165
2018-08-23 17:00:00,0.90081,0.90067
2018-08-23 17:10:00,0.90059,0.90043
2018-08-23 17:20:00,0.90066,0.90051
2018-08-23 17:30:00,0.9007,0.90055
2018-08-23 17:40:00,0.9006,0.90046
2018-08-23 17:50:00,0.9006,0.90046
2018-08-23 18:00:00,0.90063,0.90047
2018-08-23 18:10:00,0.90065,0.90049
2018-08-23 18:20:00,0.90053,0.90037
2018-08-23 18:30:00,0.90048,0.90033
2018-08-23 18:40:00,0.90049,0.90032
2018-08-23 18:50:00,0.90043,0.90027
2018-08-23 19:00:00,0.90057,0.9004
2018-08-23 19:10:00,0.90066,0.90051
2018-08-23 19:20:00,0.90074,0.90058
2018-08-23 19:30:00,0.90087,0.90072
2018-08-23 19:40:00,0.90073,0.90054
2018-08-23 19:50:00,0.90067,0.90051
2018-08-23 20:00:00,0.90081,0.90064
2018-08-23 20:10:00,0.90076,0.90061
2018-08-23 20:20:00,0.90083,0.90064
2018-08-23 20:30:00,0.90084,0.90068
2018-08-23 20:40:00,0.90089,0.90071
2018-08-23 20:50:00,0.90108,0.90044
2018-08-23 21:00:00,0.90082,0.90026
2018-08-23 21:10:00,0.90111,0.90041
2018-08-23 21:20:00,0.90114,0.9003
2018-08-23 21:30:00,0.90114,0.90046
2018-08-23 21:40:00,0.9011,0.90049
2018-08-23 21:50:00,0.90124,0.90073
2018-08-23 22:00:00,0.9012,0.90099
2018-08-23 22:10:00,0.90117,0.90093
2018-08-23 22:20:00,0.90092,0.90061
2018-08-23 22:30:00,0.90092,0.90073
2018-08-23 22:40:00,0.90107,0.90083
2018-08-23 22:50:00,0.90101,0.90076
2018-08-23 23:00:00,0.90103,0.90079
2018-08-23 23:10:00,0.90111,0.90089
2018-08-23 23:20:00,0.90125,0.90105
2018-08-23 23:30:00,0.90128,0.90107
2018-08-23 23:40:00,0.90124,0.90101
2018-08-23 23:50:00,0.90119,0.90098
2018-08-24 00:00:00,0.90138,0.90119
2018-08-24 00:10:00,0.90172,0.90153
2018-08-24 00:20:00,0.90194,0.90179
2018-08-24 00:30:00,0.90182,0.90163
2018-08-24 00:40:00,0.90172,0.90153
2018-08-24 00:50:00,0.90166,0.90148
2018-08-24 01:00:00,0.90148,0.90129
2018-08-24 01:10:00,0.90152,0.90132
2018-08-24 01:20:00,0.90163,0.90145
2018-08-24 01:30:00,0.90164,0.90147
2018-08-24 01:40:00,0.90159,0.90138
2018-08-24 01:50:00,0.9017,0.9015
2018-08-24 02:00:00,0.90181,0.90162
2018-08-24 02:10:00,0.90196,0.90177
2018-08-24 02:20:00,0.90184,0.90165
2018-08-24 02:30:00,0.9017,0.9015
2018-08-24 02:40:00,0.90166,0.90147
2018-08-24 02:50:00,0.90182,0.90164
2018-08-24 03:00:00,0.90174,0.90157
2018-08-24 03:10:00,0.90177,0.90158
2018-08-24 03:20:00,0.90176,0.90159
2018-08-24 03:30:00,0.90167,0.9015
2018-08-24 03:40:00,0.90177,0.90156
2018-08-24 03:50:00,0.90177,0.90158
2018-08-24 04:00:00,0.90193,0.90174
2018-08-24 04:10:00,0.90191,0.90172
2018-08-24 04:20:00,0.90193,0.90175
2018-08-24 04:30:00,0.90185,0.90168
2018-08-24 04:40:00,0.90191,0.90174
2018-08-24 04:50:00,0.90194,0.90175
2018-08-24 05:00:00,0.90208,0.9019
2018-08-24 05:10:00,0.90225,0.9021
2018-08-24 05:20:00,0.9023,0.90214
2018-08-24 05:30:00,0.90259,0.90239
2018-08-24 05:40:00,0.9024,0.9022
2018-08-24 05:50:00,0.90232,0.90207
2018-08-24 06:00:00,0.90215,0.902
2018-08-24 06:10:00,0.90238,0.90222
2018-08-24 06:20:00,0.90239,0.90224
2018-08-24 06:30:00,0.90229,0.90214
2018-08-24 06:40:00,0.90244,0.90229
2018-08-24 06:50:00,0.90199,0.90184
2018-08-24 07:00:00,0.90152,0.90139
2018-08-24 07:10:00,0.90134,0.90119
2018-08-24 07:20:00,0.90122,0.90108
2018-08-24 07:30:00,0.9014,0.90126
2018-08-24 07:40:00,0.90123,0.90108
2018-08-24 07:50:00,0.90099,0.90083
2018-08-24 08:00:00,0.90093,0.90079
2018-08-24 08:10:00,0.90116,0.90102
2018-08-24 08:20:00,0.90139,0.90124
2018-08-24 08:30:00,0.9015,0.90136
2018-08-24 08:40:00,0.90138,0.90123
2018-08-24 08:50:00,0.90116,0.901
2018-08-24 09:00:00,0.9016,0.90146
2018-08-24 09:10:00,0.90209,0.90193
2018-08-24 09:20:00,0.90251,0.90234
2018-08-24 09:30:00,0.90209,0.90194
2018-08-24 09:40:00,0.90233,0.9022
2018-08-24 09:50:00,0.90206,0.90191
2018-08-24 10:00:00,0.90172,0.90157
2018-08-24 10:10:00,0.90083,0.90069
2018-08-24 10:20:00,0.90076,0.90061
2018-08-24 10:30:00,0.90044,0.90028
2018-08-24 10:40:00,0.90094,0.9008
2018-08-24 10:50:00,0.90093,0.90079
2018-08-24 11:00:00,0.90117,0.90103
2018-08-24 11:10:00,0.90108,0.90093
2018-08-24 11:20:00,0.90117,0.90103
2018-08-24 11:30:00,0.90146,0.90133
2018-08-24 11:40:00,0.90209,0.90195
2018-08-24 11:50:00,0.90246,0.90231
2018-08-24 12:00:00,0.90198,0.90184
2018-08-24 12:10:00,0.90194,0.90181
2018-08-24 12:20:00,0.90225,0.9018
2018-08-24 12:30:00,0.90221,0.90207
2018-08-24 12:40:00,0.90222,0.90208
2018-08-24 12:50:00,0.90208,0.90193
2018-08-24 13:00:00,0.90266,0.90252
2018-08-24 13:10:00,0.90246,0.90232
2018-08-24 13:20:00,0.90219,0.90205
2018-08-24 13:30:00,0.90243,0.90228
2018-08-24 13:40:00,0.9025,0.90236
2018-08-24 13:50:00,0.90254,0.90236
2018-08-24 14:00:00,0.90317,0.90302
2018-08-24 14:10:00,0.90346,0.9033
2018-08-24 14:20:00,0.90348,0.90332
2018-08-24 14:30:00,0.90372,0.90357
2018-08-24 14:40:00,0.90369,0.90353
2018-08-24 14:50:00,0.90443,0.90428
2018-08-24 15:00:00,0.90442,0.90427
2018-08-24 15:10:00,0.90426,0.90411
2018-08-24 15:20:00,0.90423,0.90409
2018-08-24 15:30:00,0.90471,0.90458
2018-08-24 15:40:00,0.9043,0.90416
2018-08-24 15:50:00,0.90423,0.90409
2018-08-24 16:00:00,0.90406,0.90392
2018-08-24 16:10:00,0.9043,0.90416
2018-08-24 16:20:00,0.90431,0.90416
2018-08-24 16:30:00,0.90456,0.90441
2018-08-24 16:40:00,0.90455,0.90441
2018-08-24 16:50:00,0.90465,0.90449
2018-08-24 17:00:00,0.90499,0.90484
2018-08-24 17:10:00,0.90484,0.90469
2018-08-24 17:20:00,0.90492,0.90479
2018-08-24 17:30:00,0.90489,0.90475
2018-08-24 17:40:00,0.90503,0.90489
2018-08-24 17:50:00,0.9049,0.90474
2018-08-24 18:00:00,0.90499,0.90486
2018-08-24 18:10:00,0.90504,0.90488
2018-08-24 18:20:00,0.90505,0.90491
2018-08-24 18:30:00,0.90522,0.90507
2018-08-24 18:40:00,0.90517,0.905
2018-08-24 18:50:00,0.90511,0.90496
2018-08-24 19:00:00,0.90496,0.90479
2018-08-24 19:10:00,0.90484,0.90467
2018-08-24 19:20:00,0.9048,0.90463
2018-08-24 19:30:00,0.9048,0.90465
2018-08-24 19:40:00,0.90477,0.90461
2018-08-24 19:50:00,0.90491,0.90476
2018-08-24 20:00:00,0.90484,0.90467
2018-08-24 20:10:00,0.90487,0.90467
2018-08-24 20:20:00,0.90481,0.90463
2018-08-24 20:30:00,0.90483,0.90463
2018-08-24 20:40:00,0.90466,0.90436
2018-08-24 20:50:00,0.905,0.904
2018-08-26 21:00:00,0.9052,0.9042
2018-08-26 21:10:00,0.90519,0.90454
2018-08-26 21:20:00,0.9049,0.90391
2018-08-26 21:30:00,0.90496,0.90444
2018-08-26 21:40:00,0.90502,0.90453
2018-08-26 21:50:00,0.90499,0.90449
2018-08-26 22:00:00,0.90503,0.9047
2018-08-26 22:10:00,0.90484,0.9046
2018-08-26 22:20:00,0.90485,0.90461
2018-08-26 22:30:00,0.90492,0.90466
2018-08-26 22:40:00,0.90485,0.9046
2018-08-26 22:50:00,0.90495,0.90474
2018-08-26 23:00:00,0.90504,0.90484
2018-08-26 23:10:00,0.90505,0.90486
2018-08-26 23:20:00,0.90508,0.90488
2018-08-26 23:30:00,0.905,0.9048
2018-08-26 23:40:00,0.90512,0.90493
2018-08-26 23:50:00,0.90577,0.90555
2018-08-27 00:00:00,0.9054,0.90521
2018-08-27 00:10:00,0.90544,0.90526
2018-08-27 00:20:00,0.90559,0.9054
2018-08-27 00:30:00,0.90537,0.90519
2018-08-27 00:40:00,0.9054,0.90521
2018-08-27 00:50:00,0.90525,0.90506
2018-08-27 01:00:00,0.90529,0.90511
2018-08-27 01:10:00,0.9051,0.90492
2018-08-27 01:20:00,0.90515,0.90496
2018-08-27 01:30:00,0.9051,0.90491
2018-08-27 01:40:00,0.90499,0.90481
2018-08-27 01:50:00,0.90529,0.90509
2018-08-27 02:00:00,0.90541,0.90522
2018-08-27 02:10:00,0.90524,0.90504
2018-08-27 02:20:00,0.90508,0.9049
2018-08-27 02:30:00,0.90479,0.9046
2018-08-27 02:40:00,0.90456,0.90436
2018-08-27 02:50:00,0.90453,0.90435
2018-08-27 03:00:00,0.90456,0.90439
2018-08-27 03:10:00,0.90464,0.90448
2018-08-27 03:20:00,0.90458,0.90441
2018-08-27 03:30:00,0.90455,0.90436
2018-08-27 03:40:00,0.90438,0.9042
2018-08-27 03:50:00,0.90436,0.90419
2018-08-27 04:00:00,0.90437,0.90418
2018-08-27 04:10:00,0.90433,0.90414
2018-08-27 04:20:00,0.90447,0.90427
2018-08-27 04:30:00,0.90428,0.9041
2018-08-27 04:40:00,0.90421,0.90403
2018-08-27 04:50:00,0.90416,0.90398
2018-08-27 05:00:00,0.90418,0.90399
2018-08-27 05:10:00,0.90414,0.90396
2018-08-27 05:20:00,0.90424,0.90406
2018-08-27 05:30:00,0.90408,0.90391
2018-08-27 05:40:00,0.90424,0.90406
2018-08-27 05:50:00,0.90425,0.90405
2018-08-27 06:00:00,0.90424,0.90408
2018-08-27 06:10:00,0.90389,0.90372
2018-08-27 06:20:00,0.90389,0.90375
2018-08-27 06:30:00,0.90379,0.90363
2018-08-27 06:40:00,0.90382,0.90367
2018-08-27 06:50:00,0.90399,0.90384
2018-08-27 07:00:00,0.9041,0.90397
2018-08-27 07:10:00,0.90409,0.90394
2018-08-27 07:20:00,0.90409,0.90395
2018-08-27 07:30:00,0.90405,0.90391
2018-08-27 07:40:00,0.90382,0.90366
2018-08-27 07:50:00,0.90364,0.90343
2018-08-27 08:00:00,0.90407,0.90392
2018-08-27 08:10:00,0.90446,0.9043
2018-08-27 08:20:00,0.9046,0.90444
2018-08-27 08:30:00,0.90452,0.90436
2018-08-27 08:40:00,0.90435,0.90421
2018-08-27 08:50:00,0.90415,0.904
2018-08-27 09:00:00,0.90432,0.90418
2018-08-27 09:10:00,0.9047,0.90455
2018-08-27 09:20:00,0.90455,0.90441
2018-08-27 09:30:00,0.90467,0.90453
2018-08-27 09:40:00,0.9046,0.90445
2018-08-27 09:50:00,0.90461,0.90445
2018-08-27 10:00:00,0.90458,0.90443
2018-08-27 10:10:00,0.90449,0.90433
2018-08-27 10:20:00,0.90448,0.90432
2018-08-27 10:30:00,0.90412,0.90396
2018-08-27 10:40:00,0.90405,0.9039
2018-08-27 10:50:00,0.90399,0.90384
2018-08-27 11:00:00,0.90419,0.90402
2018-08-27 11:10:00,0.90408,0.90394
2018-08-27 11:20:00,0.90389,0.90375
2018-08-27 11:30:00,0.90393,0.9038
2018-08-27 11:40:00,0.90381,0.90367
2018-08-27 11:50:00,0.90381,0.90366
2018-08-27 12:00:00,0.90388,0.90373
2018-08-27 12:10:00,0.904,0.90385
2018-08-27 12:20:00,0.90397,0.90382
2018-08-27 12:30:00,0.90385,0.90372
2018-08-27 12:40:00,0.90359,0.90346
2018-08-27 12:50:00,0.9037,0.90354
2018-08-27 13:00:00,0.90388,0.90374
2018-08-27 13:10:00,0.90401,0.90387
2018-08-27 13:20:00,0.90401,0.90386
2018-08-27 13:30:00,0.9042,0.90405
2018-08-27 13:40:00,0.90448,0.90435
2018-08-27 13:50:00,0.90458,0.90444
2018-08-27 14:00:00,0.90485,0.9047
2018-08-27 14:10:00,0.90491,0.90476
2018-08-27 14:20:00,0.90504,0.90488
2018-08-27 14:30:00,0.90508,0.90494
2018-08-27 14:40:00,0.90519,0.90505
2018-08-27 14:50:00,0.90549,0.90534
2018-08-27 15:00:00,0.90572,0.90559
2018-08-27 15:10:00,0.90601,0.90587
2018-08-27 15:20:00,0.90588,0.90575
2018-08-27 15:30:00,0.90604,0.90589
2018-08-27 15:40:00,0.90585,0.90569
2018-08-27 15:50:00,0.90587,0.90572
2018-08-27 16:00:00,0.90591,0.90577
2018-08-27 16:10:00,0.90605,0.90592
2018-08-27 16:20:00,0.9062,0.90604
2018-08-27 16:30:00,0.90622,0.90606
